session,group,round,round_id,player_name,player_id,score,rank,game_name,game_id,game_category,game_category_id
7,15,3,405,Peter Andersen,63,5,2,Rush Pro,46,new,3
7,16,1,406,Archibald Lefevre,5,3,3,Strikes & Spares,54,old,1
7,16,1,406,Olli-Mikko Ojamies,60,5,2,Strikes & Spares,54,old,1
7,16,1,406,Stefan Herold,69,7,1,Strikes & Spares,54,old,1
7,16,1,406,Bill Mason,11,1,4,Strikes & Spares,54,old,1
7,16,2,407,Archibald Lefevre,5,5,2,Fire,22,mid,2
7,16,2,407,Olli-Mikko Ojamies,60,7,1,Fire,22,mid,2
7,16,2,407,Stefan Herold,69,3,3,Fire,22,mid,2
7,16,2,407,Bill Mason,11,1,4,Fire,22,mid,2
7,16,3,408,Archibald Lefevre,5,5,2,The Shadow,56,new,3
7,16,3,408,Olli-Mikko Ojamies,60,7,1,The Shadow,56,new,3
7,16,3,408,Stefan Herold,69,3,3,The Shadow,56,new,3
7,16,3,408,Bill Mason,11,1,4,The Shadow,56,new,3
7,17,1,409,Hervé Pierru,31,5,2,Alien Poker,4,old,1
7,17,1,409,Neil Graf,58,1,4,Alien Poker,4,old,1
7,17,1,409,John van der Wulp,42,7,1,Alien Poker,4,old,1
7,17,1,409,Jonas Valström,44,3,3,Alien Poker,4,old,1
7,17,2,410,Hervé Pierru,31,1,4,Scorpion,47,mid,2
7,17,2,410,Neil Graf,58,5,2,Scorpion,47,mid,2
7,17,2,410,John van der Wulp,42,3,3,Scorpion,47,mid,2
7,17,2,410,Jonas Valström,44,7,1,Scorpion,47,mid,2
7,17,3,411,Hervé Pierru,31,1,4,The Walking Dead Pro,57,new,3
7,17,3,411,Neil Graf,58,5,2,The Walking Dead Pro,57,new,3
7,17,3,411,John van der Wulp,42,3,3,The Walking Dead Pro,57,new,3
7,17,3,411,Jonas Valström,44,7,1,The Walking Dead Pro,57,new,3
7,18,1,412,Tim Sexton,72,5,2,Nip It,38,old,1
7,18,1,412,John Kottmann,41,3,3,Nip It,38,old,1
7,18,1,412,Marcus Hugosson,53,1,4,Nip It,38,old,1
7,18,1,412,John Delzoppo,40,7,1,Nip It,38,old,1
7,18,2,413,Tim Sexton,72,7,1,Robocop,45,mid,2
7,18,2,413,John Kottmann,41,1,4,Robocop,45,mid,2
7,18,2,413,Marcus Hugosson,53,3,3,Robocop,45,mid,2
7,18,2,413,John Delzoppo,40,5,2,Robocop,45,mid,2
7,18,3,414,Tim Sexton,72,3,3,Metallica Monsters,36,new,3
7,18,3,414,John Kottmann,41,7,1,Metallica Monsters,36,new,3
7,18,3,414,Marcus Hugosson,53,5,2,Metallica Monsters,36,new,3
7,18,3,414,John Delzoppo,40,1,4,Metallica Monsters,36,new,3
7,19,1,415,Markus Virtanen,56,7,1,Stellar Airship,53,old,1
7,19,1,415,David Dahl-Hansson,22,5,2,Stellar Airship,53,old,1
7,19,1,415,Andrew Foster,3,3,3,Stellar Airship,53,old,1
7,19,1,415,Didier Dujardin,24,1,4,Stellar Airship,53,old,1
7,19,2,416,Markus Virtanen,56,3,3,Road Kings,44,mid,2
7,19,2,416,David Dahl-Hansson,22,5,2,Road Kings,44,mid,2
7,19,2,416,Andrew Foster,3,7,1,Road Kings,44,mid,2
7,19,2,416,Didier Dujardin,24,1,4,Road Kings,44,mid,2
7,19,3,417,Markus Virtanen,56,7,1,Indianapolis 500,29,new,3
7,19,3,417,David Dahl-Hansson,22,3,3,Indianapolis 500,29,new,3
7,19,3,417,Andrew Foster,3,1,4,Indianapolis 500,29,new,3
7,19,3,417,Didier Dujardin,24,5,2,Indianapolis 500,29,new,3
7,20,1,418,Tom Graf,73,1,4,Paragon,39,old,1
7,20,1,418,Enrico Giorgio de Stefani,26,7,1,Paragon,39,old,1
7,20,1,418,Artur Natorski,7,3,3,Paragon,39,old,1
7,20,1,418,Vid Kuklec,77,5,2,Paragon,39,old,1
7,20,2,419,Tom Graf,73,5,2,Elektra,20,mid,2
7,20,2,419,Enrico Giorgio de Stefani,26,7,1,Elektra,20,mid,2
7,20,2,419,Artur Natorski,7,3,3,Elektra,20,mid,2
7,20,2,419,Vid Kuklec,77,1,4,Elektra,20,mid,2
7,20,3,420,Tom Graf,73,7,1,Iron Maiden LE,30,new,3
7,20,3,420,Enrico Giorgio de Stefani,26,5,2,Iron Maiden LE,30,new,3
7,20,3,420,Artur Natorski,7,1,4,Iron Maiden LE,30,new,3
7,20,3,420,Vid Kuklec,77,3,3,Iron Maiden LE,30,new,3
8,1,1,421,Johannes Ostermeier,39,5,2,Little Joe,34,old,1
8,1,1,421,Escher Lefkoff,28,1,4,Little Joe,34,old,1
8,1,1,421,Daniele Celestino Acciari,21,3,3,Little Joe,34,old,1
8,1,1,421,Keith Elwin,47,7,1,Little Joe,34,old,1
8,1,2,422,Johannes Ostermeier,39,7,1,Pin Bot,40,mid,2
8,1,2,422,Escher Lefkoff,28,3,3,Pin Bot,40,mid,2
8,1,2,422,Daniele Celestino Acciari,21,5,2,Pin Bot,40,mid,2
8,1,2,422,Keith Elwin,47,1,4,Pin Bot,40,mid,2
8,1,3,423,Johannes Ostermeier,39,3,3,The Shadow,56,new,3
8,1,3,423,Escher Lefkoff,28,5,2,The Shadow,56,new,3
8,1,3,423,Daniele Celestino Acciari,21,1,4,The Shadow,56,new,3
8,1,3,423,Keith Elwin,47,7,1,The Shadow,56,new,3
8,2,1,424,Markus Stix,55,3,3,Champ,12,old,1
8,2,1,424,Zach McCarthy,79,1,4,Champ,12,old,1
8,2,1,424,Viggo Löwgren,78,5,2,Champ,12,old,1
8,2,1,424,Mark Pearson,54,7,1,Champ,12,old,1
8,2,2,425,Markus Stix,55,3,3,Firepower 2,25,mid,2
8,2,2,425,Zach McCarthy,79,1,4,Firepower 2,25,mid,2
8,2,2,425,Viggo Löwgren,78,7,1,Firepower 2,25,mid,2
8,2,2,425,Mark Pearson,54,5,2,Firepower 2,25,mid,2
8,2,3,426,Markus Stix,55,1,4,Deadpool Pro,17,new,3
8,2,3,426,Zach McCarthy,79,3,3,Deadpool Pro,17,new,3
8,2,3,426,Viggo Löwgren,78,7,1,Deadpool Pro,17,new,3
8,2,3,426,Mark Pearson,54,5,2,Deadpool Pro,17,new,3
8,3,1,427,Zach Sharpe,80,7,1,Fireball (DE),23,old,1
8,3,1,427,Derek Price,23,3,3,Fireball (DE),23,old,1
8,3,1,427,Jason Zahler,36,1,4,Fireball (DE),23,old,1
8,3,1,427,Steven Bowden,70,5,2,Fireball (DE),23,old,1
8,3,2,428,Zach Sharpe,80,7,1,Robocop,45,mid,2
8,3,2,428,Derek Price,23,5,2,Robocop,45,mid,2
8,3,2,428,Jason Zahler,36,3,3,Robocop,45,mid,2
8,3,2,428,Steven Bowden,70,1,4,Robocop,45,mid,2
8,3,3,429,Zach Sharpe,80,5,2,Jurassic Park LE,32,new,3
8,3,3,429,Derek Price,23,1,4,Jurassic Park LE,32,new,3
8,3,3,429,Jason Zahler,36,7,1,Jurassic Park LE,32,new,3
8,3,3,429,Steven Bowden,70,3,3,Jurassic Park LE,32,new,3
8,4,1,430,Paul Englert,61,1,4,8 Ball,2,old,1
8,4,1,430,Robert Sutter,66,5,2,8 Ball,2,old,1
8,4,1,430,Eric Stone,27,7,1,8 Ball,2,old,1
8,4,1,430,Keri Wing,48,3,3,8 Ball,2,old,1
8,4,2,431,Paul Englert,61,1,4,Firepower,24,mid,2
8,4,2,431,Robert Sutter,66,5,2,Firepower,24,mid,2
8,4,2,431,Eric Stone,27,3,3,Firepower,24,mid,2
8,4,2,431,Keri Wing,48,7,1,Firepower,24,mid,2
8,4,3,432,Paul Englert,61,7,1,Beatles Gold,9,new,3
8,4,3,432,Robert Sutter,66,3,3,Beatles Gold,9,new,3
8,4,3,432,Eric Stone,27,1,4,Beatles Gold,9,new,3
8,4,3,432,Keri Wing,48,5,2,Beatles Gold,9,new,3
8,5,1,433,Colin MacAlpine,19,7,1,Stellar Airship,53,old,1
8,5,1,433,Jack Tadman,32,1,4,Stellar Airship,53,old,1
8,5,1,433,Raymond Davidson,64,5,2,Stellar Airship,53,old,1
8,5,1,433,Carlos Delaserda,16,3,3,Stellar Airship,53,old,1
8,5,2,434,Colin MacAlpine,19,3,3,Centaur,11,mid,2
8,5,2,434,Jack Tadman,32,1,4,Centaur,11,mid,2
8,5,2,434,Raymond Davidson,64,7,1,Centaur,11,mid,2
8,5,2,434,Carlos Delaserda,16,5,2,Centaur,11,mid,2
8,5,3,435,Colin MacAlpine,19,3,3,Iron Maiden LE,30,new,3
8,5,3,435,Jack Tadman,32,1,4,Iron Maiden LE,30,new,3
8,5,3,435,Raymond Davidson,64,5,2,Iron Maiden LE,30,new,3
8,5,3,435,Carlos Delaserda,16,7,1,Iron Maiden LE,30,new,3
8,6,1,436,Brian O’Neill NH,14,3,3,Harlem Globetrotters,28,old,1
8,6,1,436,Travis Murie,74,5,2,Harlem Globetrotters,28,old,1
8,6,1,436,Arno Nöbl,6,1,4,Harlem Globetrotters,28,old,1
8,6,1,436,Josh Sharpe,45,7,1,Harlem Globetrotters,28,old,1
8,6,2,437,Brian O’Neill NH,14,3,3,Road Kings,44,mid,2
8,6,2,437,Travis Murie,74,5,2,Road Kings,44,mid,2
8,6,2,437,Arno Nöbl,6,1,4,Road Kings,44,mid,2
8,6,2,437,Josh Sharpe,45,7,1,Road Kings,44,mid,2
8,6,3,438,Brian O’Neill NH,14,5,2,Tron Pro,58,new,3
8,6,3,438,Travis Murie,74,1,4,Tron Pro,58,new,3
8,6,3,438,Arno Nöbl,6,3,3,Tron Pro,58,new,3
8,6,3,438,Josh Sharpe,45,7,1,Tron Pro,58,new,3
8,7,1,439,Cayle George,17,5,2,Little Joe,34,old,1
8,7,1,439,Arvid Flygare,8,3,3,Little Joe,34,old,1
8,7,1,439,Andrei Massenkoff,1,1,4,Little Joe,34,old,1
8,7,1,439,Roberto Pedroni,67,7,1,Little Joe,34,old,1
8,7,2,440,Cayle George,17,1,4,Scorpion,47,mid,2
8,7,2,440,Arvid Flygare,8,5,2,Scorpion,47,mid,2
8,7,2,440,Andrei Massenkoff,1,3,3,Scorpion,47,mid,2
8,7,2,440,Roberto Pedroni,67,7,1,Scorpion,47,mid,2
8,7,3,441,Cayle George,17,7,1,Star Trek Premium,52,new,3
8,7,3,441,Arvid Flygare,8,5,2,Star Trek Premium,52,new,3
8,7,3,441,Andrei Massenkoff,1,1,4,Star Trek Premium,52,new,3
8,7,3,441,Roberto Pedroni,67,3,3,Star Trek Premium,52,new,3
8,8,1,442,Emil ED Dreiborg,25,7,1,Playboy,41,old,1
8,8,1,442,Ben Moser,10,5,2,Playboy,41,old,1
8,8,1,442,Jason Lambert,34,1,4,Playboy,41,old,1
8,8,1,442,Paul Jongma,62,3,3,Playboy,41,old,1
8,8,2,443,Emil ED Dreiborg,25,5,2,Sorcerer,50,mid,2
8,8,2,443,Ben Moser,10,1,4,Sorcerer,50,mid,2
8,8,2,443,Jason Lambert,34,3,3,Sorcerer,50,mid,2
8,8,2,443,Paul Jongma,62,7,1,Sorcerer,50,mid,2
8,8,3,444,Emil ED Dreiborg,25,1,4,Avengers Infinity Quest Pro,7,new,3
8,8,3,444,Ben Moser,10,7,1,Avengers Infinity Quest Pro,7,new,3
8,8,3,444,Jason Lambert,34,5,2,Avengers Infinity Quest Pro,7,new,3
8,8,3,444,Paul Jongma,62,3,3,Avengers Infinity Quest Pro,7,new,3
8,9,1,445,Olli-Mikko Ojamies,60,7,1,6 Million Dollar Man,1,old,1
8,9,1,445,Boldizsár Botka,13,3,3,6 Million Dollar Man,1,old,1
8,9,1,445,Brian Shepherd,15,5,2,6 Million Dollar Man,1,old,1
8,9,1,445,Mads Kristensen,52,1,4,6 Million Dollar Man,1,old,1
8,9,2,446,Olli-Mikko Ojamies,60,1,4,Barracora,8,mid,2
8,9,2,446,Boldizsár Botka,13,3,3,Barracora,8,mid,2
8,9,2,446,Brian Shepherd,15,7,1,Barracora,8,mid,2
8,9,2,446,Mads Kristensen,52,5,2,Barracora,8,mid,2
8,9,3,447,Olli-Mikko Ojamies,60,1,4,The Walking Dead Pro,57,new,3
8,9,3,447,Boldizsár Botka,13,5,2,The Walking Dead Pro,57,new,3
8,9,3,447,Brian Shepherd,15,7,1,The Walking Dead Pro,57,new,3
8,9,3,447,Mads Kristensen,52,3,3,The Walking Dead Pro,57,new,3
8,10,1,448,Trent Augenstein,75,7,1,Paragon,39,old,1
8,10,1,448,Craig Pullen,20,5,2,Paragon,39,old,1
8,10,1,448,Jason Werdrick,35,1,4,Paragon,39,old,1
8,10,1,448,César Dubón Martínez,18,3,3,Paragon,39,old,1
8,10,2,449,Trent Augenstein,75,1,4,Medusa,35,mid,2
8,10,2,449,Craig Pullen,20,3,3,Medusa,35,mid,2
8,10,2,449,Jason Werdrick,35,7,1,Medusa,35,mid,2
8,10,2,449,César Dubón Martínez,18,5,2,Medusa,35,mid,2
8,10,3,450,Trent Augenstein,75,3,3,AC/DC Luci,3,new,3
8,10,3,450,Craig Pullen,20,7,1,AC/DC Luci,3,new,3
8,10,3,450,Jason Werdrick,35,1,4,AC/DC Luci,3,new,3
8,10,3,450,César Dubón Martínez,18,5,2,AC/DC Luci,3,new,3
8,11,1,451,Thomas Mästerman,71,5,2,Dark Rider,16,old,1
8,11,1,451,Jakub Tkacz,33,1,4,Dark Rider,16,old,1
8,11,1,451,Bart Volman,9,3,3,Dark Rider,16,old,1
8,11,1,451,Tyler Dipper,76,7,1,Dark Rider,16,old,1
8,11,2,452,Thomas Mästerman,71,3,3,Cyclone,15,mid,2
8,11,2,452,Jakub Tkacz,33,5,2,Cyclone,15,mid,2
8,11,2,452,Bart Volman,9,1,4,Cyclone,15,mid,2
8,11,2,452,Tyler Dipper,76,7,1,Cyclone,15,mid,2
8,11,3,453,Thomas Mästerman,71,1,4,Avatar,6,new,3
8,11,3,453,Jakub Tkacz,33,3,3,Avatar,6,new,3
8,11,3,453,Bart Volman,9,7,1,Avatar,6,new,3
8,11,3,453,Tyler Dipper,76,5,2,Avatar,6,new,3
8,12,1,454,Luke Nahorniak,51,7,1,Power Play,43,old,1
8,12,1,454,Julio Vicario Soriano,46,5,2,Power Play,43,old,1
8,12,1,454,Tim Sexton,72,1,4,Power Play,43,old,1
8,12,1,454,Peter Andersen,63,3,3,Power Play,43,old,1
8,12,2,455,Luke Nahorniak,51,3,3,Fire,22,mid,2
8,12,2,455,Julio Vicario Soriano,46,5,2,Fire,22,mid,2
8,12,2,455,Tim Sexton,72,1,4,Fire,22,mid,2
8,12,2,455,Peter Andersen,63,7,1,Fire,22,mid,2
8,12,3,456,Luke Nahorniak,51,7,1,World Cup Soccer,59,new,3
8,12,3,456,Julio Vicario Soriano,46,5,2,World Cup Soccer,59,new,3
8,12,3,456,Tim Sexton,72,1,4,World Cup Soccer,59,new,3
8,12,3,456,Peter Andersen,63,3,3,World Cup Soccer,59,new,3
8,13,1,457,Reidar Spets,65,1,4,Alligator,5,old,1
8,13,1,457,Jim Belsito,38,5,2,Alligator,5,old,1
8,13,1,457,Jeff Teolis,37,3,3,Alligator,5,old,1
8,13,1,457,Nico Wicke,59,7,1,Alligator,5,old,1
8,13,2,458,Reidar Spets,65,5,2,Grand Lizard,27,mid,2
8,13,2,458,Jim Belsito,38,7,1,Grand Lizard,27,mid,2
8,13,2,458,Jeff Teolis,37,1,4,Grand Lizard,27,mid,2
8,13,2,458,Nico Wicke,59,3,3,Grand Lizard,27,mid,2
8,13,3,459,Reidar Spets,65,1,4,X-Men Pro,60,new,3
8,13,3,459,Jim Belsito,38,3,3,X-Men Pro,60,new,3
8,13,3,459,Jeff Teolis,37,7,1,X-Men Pro,60,new,3
8,13,3,459,Nico Wicke,59,5,2,X-Men Pro,60,new,3
8,14,1,460,Michael Trepp,57,5,2,Silverball Mania,48,old,1
8,14,1,460,Gabor Solymosi,30,7,1,Silverball Mania,48,old,1
8,14,1,460,Jonas Valström,44,1,4,Silverball Mania,48,old,1
8,14,1,460,Archibald Lefevre,5,3,3,Silverball Mania,48,old,1
8,14,2,461,Michael Trepp,57,3,3,F14 Tomcat,21,mid,2
8,14,2,461,Gabor Solymosi,30,1,4,F14 Tomcat,21,mid,2
8,14,2,461,Jonas Valström,44,5,2,F14 Tomcat,21,mid,2
8,14,2,461,Archibald Lefevre,5,7,1,F14 Tomcat,21,mid,2
8,14,3,462,Michael Trepp,57,1,4,Rush Pro,46,new,3
8,14,3,462,Gabor Solymosi,30,5,2,Rush Pro,46,new,3
8,14,3,462,Jonas Valström,44,3,3,Rush Pro,46,new,3
8,14,3,462,Archibald Lefevre,5,7,1,Rush Pro,46,new,3
8,15,1,463,Markus Virtanen,56,7,1,Nip It,38,old,1
8,15,1,463,Stefan Herold,69,3,3,Nip It,38,old,1
8,15,1,463,Frank Nilsen,29,5,2,Nip It,38,old,1
8,15,1,463,Johnny Modica,43,1,4,Nip It,38,old,1
8,15,2,464,Markus Virtanen,56,7,1,Jokerz,31,mid,2
8,15,2,464,Stefan Herold,69,3,3,Jokerz,31,mid,2
8,15,2,464,Frank Nilsen,29,1,4,Jokerz,31,mid,2
8,15,2,464,Johnny Modica,43,5,2,Jokerz,31,mid,2
8,15,3,465,Markus Virtanen,56,7,1,The Addams Family,55,new,3
8,15,3,465,Stefan Herold,69,1,4,The Addams Family,55,new,3
8,15,3,465,Frank Nilsen,29,3,3,The Addams Family,55,new,3
8,15,3,465,Johnny Modica,43,5,2,The Addams Family,55,new,3
8,16,1,466,John van der Wulp,42,3,3,Alien Poker,4,old,1
8,16,1,466,Enrico Giorgio de Stefani,26,1,4,Alien Poker,4,old,1
8,16,1,466,John Kottmann,41,7,1,Alien Poker,4,old,1
8,16,1,466,Andrej Rižner,2,5,2,Alien Poker,4,old,1
8,16,2,467,John van der Wulp,42,1,4,Pool Sharks,42,mid,2
8,16,2,467,Enrico Giorgio de Stefani,26,5,2,Pool Sharks,42,mid,2
8,16,2,467,John Kottmann,41,7,1,Pool Sharks,42,mid,2
8,16,2,467,Andrej Rižner,2,3,3,Pool Sharks,42,mid,2
8,16,3,468,John van der Wulp,42,7,1,Indianapolis 500,29,new,3
8,16,3,468,Enrico Giorgio de Stefani,26,3,3,Indianapolis 500,29,new,3
8,16,3,468,John Kottmann,41,1,4,Indianapolis 500,29,new,3
8,16,3,468,Andrej Rižner,2,5,2,Indianapolis 500,29,new,3
8,17,1,469,John Delzoppo,40,7,1,Mystic,37,old,1
8,17,1,469,Kurt Louwie,49,3,3,Mystic,37,old,1
8,17,1,469,Simon Peel,68,1,4,Mystic,37,old,1
8,17,1,469,Andy Bagwell,4,5,2,Mystic,37,old,1
8,17,2,470,John Delzoppo,40,5,2,Blackout,10,mid,2
8,17,2,470,Kurt Louwie,49,7,1,Blackout,10,mid,2
8,17,2,470,Simon Peel,68,1,4,Blackout,10,mid,2
8,17,2,470,Andy Bagwell,4,3,3,Blackout,10,mid,2
8,17,3,471,John Delzoppo,40,7,1,Godzilla Pro,26,new,3
8,17,3,471,Kurt Louwie,49,3,3,Godzilla Pro,26,new,3
8,17,3,471,Simon Peel,68,1,4,Godzilla Pro,26,new,3
8,17,3,471,Andy Bagwell,4,5,2,Godzilla Pro,26,new,3
8,18,1,472,Neil Graf,58,3,3,Dolly Parton,19,old,1
8,18,1,472,Bob Matthews,12,5,2,Dolly Parton,19,old,1
8,18,1,472,Tom Graf,73,1,4,Dolly Parton,19,old,1
8,18,1,472,Marcus Hugosson,53,7,1,Dolly Parton,19,old,1
8,18,2,473,Neil Graf,58,3,3,Lady Luck,33,mid,2
8,18,2,473,Bob Matthews,12,5,2,Lady Luck,33,mid,2
8,18,2,473,Tom Graf,73,7,1,Lady Luck,33,mid,2
8,18,2,473,Marcus Hugosson,53,1,4,Lady Luck,33,mid,2
8,18,3,474,Neil Graf,58,3,3,Metallica Monsters,36,new,3
8,18,3,474,Bob Matthews,12,1,4,Metallica Monsters,36,new,3
8,18,3,474,Tom Graf,73,5,2,Metallica Monsters,36,new,3
8,18,3,474,Marcus Hugosson,53,7,1,Metallica Monsters,36,new,3
8,19,1,475,Hervé Pierru,31,1,4,Skateball,49,old,1
8,19,1,475,Leslie Ruckman,50,7,1,Skateball,49,old,1
8,19,1,475,Bill Mason,11,3,3,Skateball,49,old,1
8,19,1,475,David Dahl-Hansson,22,5,2,Skateball,49,old,1
8,19,2,476,Hervé Pierru,31,7,1,Elektra,20,mid,2
8,19,2,476,Leslie Ruckman,50,1,4,Elektra,20,mid,2
8,19,2,476,Bill Mason,11,3,3,Elektra,20,mid,2
8,19,2,476,David Dahl-Hansson,22,5,2,Elektra,20,mid,2
8,19,3,477,Hervé Pierru,31,3,3,Indianapolis 500,29,new,3
8,19,3,477,Leslie Ruckman,50,7,1,Indianapolis 500,29,new,3
8,19,3,477,Bill Mason,11,1,4,Indianapolis 500,29,new,3
8,19,3,477,David Dahl-Hansson,22,5,2,Indianapolis 500,29,new,3
8,20,1,478,Andrew Foster,3,3,3,Dodge City,18,old,1
8,20,1,478,Artur Natorski,7,5,2,Dodge City,18,old,1
8,20,1,478,Vid Kuklec,77,1,4,Dodge City,18,old,1
8,20,1,478,Didier Dujardin,24,7,1,Dodge City,18,old,1
8,20,2,479,Andrew Foster,3,5,2,Space Station,51,mid,2
8,20,2,479,Artur Natorski,7,1,4,Space Station,51,mid,2
8,20,2,479,Vid Kuklec,77,7,1,Space Station,51,mid,2
8,20,2,479,Didier Dujardin,24,3,3,Space Station,51,mid,2
8,20,3,480,Andrew Foster,3,7,1,Corvette,14,new,3
8,20,3,480,Artur Natorski,7,5,2,Corvette,14,new,3
8,20,3,480,Vid Kuklec,77,1,4,Corvette,14,new,3
8,20,3,480,Didier Dujardin,24,3,3,Corvette,14,new,3
